subscription_id,user_id,plan_type,monthly_revenue,subscription_start,is_churned
3167,3167,Professional,2999,2025-01-26,0
3168,3168,Starter,999,2026-05-31,0
3169,3169,Starter,999,2024-07-24,0
3170,3170,Professional,2999,2025-06-19,1
3171,3171,Starter,999,2026-05-26,0
3172,3172,Starter,999,2025-10-28,1
3173,3173,Starter,999,2026-02-21,0
3174,3174,Starter,999,2024-12-25,0
3175,3175,Starter,999,2025-03-26,0
3176,3176,Starter,999,2025-07-13,0
3177,3177,Starter,999,2025-04-09,1
3178,3178,Enterprise,9999,2025-10-21,0
3179,3179,Starter,999,2026-02-24,1
3180,3180,Starter,999,2025-11-18,1
3181,3181,Enterprise,9999,2026-02-02,0
3182,3182,Professional,2999,2025-07-02,0
3183,3183,Starter,999,2026-01-02,0
3184,3184,Professional,2999,2024-07-25,0
3185,3185,Professional,2999,2025-02-16,0
3186,3186,Starter,999,2025-09-23,0
3187,3187,Starter,999,2024-08-30,0
3188,3188,Starter,999,2025-11-29,0
3189,3189,Professional,2999,2024-12-05,0
3190,3190,Professional,2999,2026-06-13,0
3191,3191,Starter,999,2026-03-24,0
3192,3192,Starter,999,2025-04-23,0
3193,3193,Starter,999,2025-01-22,1
3194,3194,Starter,999,2025-12-27,0
3195,3195,Professional,2999,2025-04-15,0
3196,3196,Professional,2999,2025-08-01,0
3197,3197,Starter,999,2025-04-18,0
3198,3198,Starter,999,2025-02-13,0
3199,3199,Starter,999,2025-11-23,0
3200,3200,Enterprise,9999,2024-11-13,0
3201,3201,Enterprise,9999,2025-01-24,0
3202,3202,Starter,999,2025-11-09,0
3203,3203,Professional,2999,2025-01-04,0
3204,3204,Starter,999,2025-12-29,0
3205,3205,Starter,999,2025-02-10,0
3206,3206,Professional,2999,2025-09-13,0
3207,3207,Starter,999,2025-10-23,0
3208,3208,Starter,999,2025-01-21,0
3209,3209,Starter,999,2024-08-11,0
3210,3210,Starter,999,2024-09-27,1
3211,3211,Starter,999,2025-05-14,1
3212,3212,Starter,999,2025-01-04,0
3213,3213,Professional,2999,2025-03-14,0
3214,3214,Starter,999,2025-06-19,1
3215,3215,Starter,999,2026-02-26,1
3216,3216,Starter,999,2026-04-06,0
3217,3217,Professional,2999,2024-12-11,0
3218,3218,Professional,2999,2025-08-08,0
3219,3219,Starter,999,2024-10-27,0
3220,3220,Enterprise,9999,2025-06-20,0
3221,3221,Professional,2999,2025-12-06,0
3222,3222,Starter,999,2024-11-08,0
3223,3223,Professional,2999,2024-08-25,0
3224,3224,Professional,2999,2025-08-23,0
3225,3225,Starter,999,2025-10-20,1
3226,3226,Professional,2999,2025-04-06,0
3227,3227,Enterprise,9999,2025-10-21,0
3228,3228,Starter,999,2024-09-15,0
3229,3229,Starter,999,2025-06-05,1
3230,3230,Starter,999,2025-11-04,0
3231,3231,Starter,999,2024-09-23,0
3232,3232,Professional,2999,2025-10-27,0
3233,3233,Enterprise,9999,2025-03-24,0
3234,3234,Starter,999,2025-05-28,1
3235,3235,Starter,999,2026-02-07,0
3236,3236,Starter,999,2025-12-16,0
3237,3237,Enterprise,9999,2024-08-16,0
3238,3238,Professional,2999,2025-06-29,0
3239,3239,Professional,2999,2026-06-12,0
3240,3240,Professional,2999,2026-05-10,0
3241,3241,Starter,999,2026-03-26,1
3242,3242,Starter,999,2025-04-02,0
3243,3243,Professional,2999,2025-06-24,1
3244,3244,Starter,999,2024-07-16,0
3245,3245,Starter,999,2025-07-04,0
3246,3246,Starter,999,2026-02-22,0
3247,3247,Starter,999,2024-09-19,0
3248,3248,Starter,999,2024-10-14,0
3249,3249,Starter,999,2026-02-04,1
3250,3250,Starter,999,2024-09-08,1
3251,3251,Starter,999,2025-06-04,0
3252,3252,Starter,999,2025-12-12,1
3253,3253,Enterprise,9999,2024-09-25,0
3254,3254,Enterprise,9999,2026-05-18,0
3255,3255,Starter,999,2026-01-21,0
3256,3256,Professional,2999,2026-03-20,0
3257,3257,Professional,2999,2026-03-13,0
3258,3258,Starter,999,2025-08-31,0
3259,3259,Professional,2999,2026-04-20,0
3260,3260,Professional,2999,2025-02-28,0
3261,3261,Professional,2999,2025-12-18,0
3262,3262,Professional,2999,2025-02-11,0
3263,3263,Starter,999,2025-05-27,1
3264,3264,Starter,999,2025-07-03,0
3265,3265,Starter,999,2025-11-14,0
3266,3266,Starter,999,2025-12-13,0
3267,3267,Professional,2999,2026-05-02,0
3268,3268,Professional,2999,2026-06-18,0
3269,3269,Enterprise,9999,2024-08-28,0
3270,3270,Starter,999,2026-01-11,0
3271,3271,Starter,999,2025-02-06,0
3272,3272,Starter,999,2026-01-07,0
3273,3273,Starter,999,2024-10-31,0
3274,3274,Starter,999,2025-11-24,0
3275,3275,Starter,999,2026-03-28,1
3276,3276,Professional,2999,2025-10-09,0
3277,3277,Starter,999,2026-04-07,1
3278,3278,Professional,2999,2025-04-04,0
3279,3279,Starter,999,2026-02-10,1
3280,3280,Starter,999,2025-08-13,0
3281,3281,Starter,999,2024-10-02,0
3282,3282,Starter,999,2024-11-06,0
3283,3283,Professional,2999,2025-10-13,0
3284,3284,Professional,2999,2026-04-06,0
3285,3285,Enterprise,9999,2025-12-22,0
3286,3286,Starter,999,2025-01-12,0
3287,3287,Professional,2999,2024-10-20,0
3288,3288,Starter,999,2024-07-06,1
3289,3289,Starter,999,2024-12-16,1
3290,3290,Enterprise,9999,2025-08-13,0
3291,3291,Professional,2999,2025-04-21,0
3292,3292,Starter,999,2026-05-09,0
3293,3293,Starter,999,2026-04-04,0
3294,3294,Starter,999,2025-05-07,0
3295,3295,Starter,999,2026-01-16,1
3296,3296,Starter,999,2025-02-11,0
3297,3297,Enterprise,9999,2026-04-17,0
3298,3298,Professional,2999,2026-01-22,1
3299,3299,Starter,999,2026-05-01,0
3300,3300,Professional,2999,2024-07-28,0
3301,3301,Starter,999,2024-12-25,0
3302,3302,Starter,999,2025-04-18,0
3303,3303,Enterprise,9999,2024-08-27,0
3304,3304,Starter,999,2025-10-27,1
3305,3305,Professional,2999,2026-04-03,0
3306,3306,Professional,2999,2025-10-03,0
3307,3307,Starter,999,2025-07-17,0
3308,3308,Starter,999,2024-12-15,0
3309,3309,Enterprise,9999,2026-06-06,0
3310,3310,Starter,999,2025-09-20,1
3311,3311,Starter,999,2025-02-08,0
3312,3312,Professional,2999,2026-02-27,1
3313,3313,Starter,999,2025-01-13,1
3314,3314,Starter,999,2025-03-22,1
3315,3315,Starter,999,2025-05-01,0
3316,3316,Professional,2999,2025-03-28,0
3317,3317,Starter,999,2024-09-14,0
3318,3318,Professional,2999,2024-09-04,0
3319,3319,Starter,999,2025-06-06,0
3320,3320,Starter,999,2025-10-04,0
3321,3321,Enterprise,9999,2025-03-20,0
3322,3322,Starter,999,2025-04-25,0
3323,3323,Enterprise,9999,2024-09-01,0
3324,3324,Professional,2999,2025-01-06,0
3325,3325,Starter,999,2025-10-18,0
3326,3326,Professional,2999,2026-05-02,0
3327,3327,Enterprise,9999,2024-10-26,0
3328,3328,Enterprise,9999,2025-12-05,0
3329,3329,Starter,999,2025-08-15,0
3330,3330,Enterprise,9999,2025-11-08,0
3331,3331,Starter,999,2024-07-06,1
3332,3332,Starter,999,2025-09-06,0
3333,3333,Starter,999,2024-11-24,0
3334,3334,Starter,999,2025-12-31,0
3335,3335,Professional,2999,2025-06-13,0
3336,3336,Professional,2999,2024-11-13,0
3337,3337,Starter,999,2026-03-29,1
3338,3338,Professional,2999,2026-05-14,0
3339,3339,Professional,2999,2025-07-20,0
3340,3340,Professional,2999,2025-01-30,0
3341,3341,Professional,2999,2026-03-15,0
3342,3342,Professional,2999,2026-04-30,0
3343,3343,Starter,999,2026-05-25,0
3344,3344,Professional,2999,2025-10-21,0
3345,3345,Starter,999,2025-11-27,1
3346,3346,Starter,999,2024-08-21,0
3347,3347,Enterprise,9999,2025-04-12,0
3348,3348,Professional,2999,2026-04-18,0
3349,3349,Starter,999,2026-05-19,1
3350,3350,Enterprise,9999,2025-10-16,0
3351,3351,Starter,999,2024-12-17,0
3352,3352,Professional,2999,2024-09-17,0
3353,3353,Starter,999,2025-03-21,1
3354,3354,Professional,2999,2025-03-30,0
3355,3355,Professional,2999,2025-11-18,0
3356,3356,Starter,999,2025-07-21,0
3357,3357,Starter,999,2024-12-11,1
3358,3358,Starter,999,2025-05-16,0
3359,3359,Starter,999,2024-09-02,0
3360,3360,Professional,2999,2025-09-20,0
3361,3361,Enterprise,9999,2026-03-20,0
3362,3362,Professional,2999,2026-04-20,1
3363,3363,Professional,2999,2026-05-23,0
3364,3364,Enterprise,9999,2025-06-02,0
3365,3365,Starter,999,2026-01-11,0
3366,3366,Enterprise,9999,2025-08-26,0
3367,3367,Professional,2999,2024-09-06,0
3368,3368,Starter,999,2025-10-12,0
3369,3369,Professional,2999,2025-08-21,0
3370,3370,Enterprise,9999,2025-07-14,0
3371,3371,Professional,2999,2025-12-26,1
3372,3372,Starter,999,2024-08-26,1
3373,3373,Starter,999,2025-09-21,1
3374,3374,Professional,2999,2024-11-29,0
3375,3375,Starter,999,2025-12-07,0
3376,3376,Enterprise,9999,2024-06-24,0
3377,3377,Starter,999,2026-02-22,1
3378,3378,Professional,2999,2026-01-19,0
3379,3379,Professional,2999,2026-02-04,0
3380,3380,Starter,999,2025-02-01,0
3381,3381,Professional,2999,2025-04-03,0
3382,3382,Starter,999,2025-07-15,0
3383,3383,Starter,999,2025-03-07,1
3384,3384,Professional,2999,2025-09-14,0
3385,3385,Professional,2999,2025-02-03,0
3386,3386,Professional,2999,2025-08-03,0
3387,3387,Professional,2999,2026-04-26,0
3388,3388,Enterprise,9999,2026-05-05,0
3389,3389,Starter,999,2024-08-11,1
3390,3390,Starter,999,2025-09-26,0
3391,3391,Starter,999,2025-04-24,0
3392,3392,Professional,2999,2025-11-08,0
3393,3393,Enterprise,9999,2026-03-31,0
3394,3394,Starter,999,2024-10-30,0
3395,3395,Professional,2999,2025-10-24,0
3396,3396,Starter,999,2024-08-18,0
3397,3397,Starter,999,2026-01-07,1
3398,3398,Starter,999,2026-01-09,0
3399,3399,Professional,2999,2024-11-08,0
3400,3400,Professional,2999,2025-10-02,0
3401,3401,Starter,999,2025-01-01,0
3402,3402,Starter,999,2024-11-27,0
3403,3403,Professional,2999,2024-09-13,0
3404,3404,Starter,999,2024-09-26,0
3405,3405,Starter,999,2024-06-27,0
3406,3406,Enterprise,9999,2025-08-12,0
3407,3407,Professional,2999,2024-07-04,0
3408,3408,Starter,999,2026-01-12,0
3409,3409,Starter,999,2025-08-03,0
3410,3410,Starter,999,2026-01-24,1
3411,3411,Professional,2999,2025-06-14,0
3412,3412,Professional,2999,2024-11-26,0
3413,3413,Starter,999,2024-08-07,0
3414,3414,Professional,2999,2025-11-15,0
3415,3415,Starter,999,2025-03-08,0
3416,3416,Starter,999,2025-07-10,0
3417,3417,Starter,999,2025-08-04,1
3418,3418,Starter,999,2026-05-10,0
3419,3419,Starter,999,2025-10-01,1
3420,3420,Professional,2999,2025-01-01,0
3421,3421,Professional,2999,2026-02-10,0
3422,3422,Starter,999,2025-05-07,0
3423,3423,Starter,999,2025-02-06,0
3424,3424,Starter,999,2026-05-08,1
3425,3425,Professional,2999,2026-05-26,1
3426,3426,Professional,2999,2024-08-26,0
3427,3427,Starter,999,2026-05-10,0
3428,3428,Starter,999,2024-09-21,0
3429,3429,Enterprise,9999,2025-04-22,0
3430,3430,Starter,999,2025-11-26,0
3431,3431,Starter,999,2024-09-21,0
3432,3432,Starter,999,2025-11-17,0
3433,3433,Starter,999,2026-01-18,0
3434,3434,Starter,999,2025-12-21,1
3435,3435,Starter,999,2025-12-05,0
3436,3436,Professional,2999,2025-10-22,0
3437,3437,Starter,999,2025-04-12,0
3438,3438,Starter,999,2024-11-23,1
3439,3439,Professional,2999,2024-09-16,0
3440,3440,Professional,2999,2025-07-27,0
3441,3441,Starter,999,2026-01-02,0
3442,3442,Starter,999,2025-11-04,0
3443,3443,Starter,999,2026-06-17,1
3444,3444,Starter,999,2025-06-18,1
3445,3445,Starter,999,2024-07-04,0
3446,3446,Starter,999,2026-06-14,0
3447,3447,Enterprise,9999,2025-06-27,0
3448,3448,Professional,2999,2024-11-08,0
3449,3449,Professional,2999,2024-07-20,0
3450,3450,Enterprise,9999,2026-05-03,0
3451,3451,Starter,999,2025-02-07,0
3452,3452,Starter,999,2024-09-06,1
3453,3453,Starter,999,2024-11-01,0
3454,3454,Starter,999,2025-12-12,0
3455,3455,Enterprise,9999,2025-11-19,0
3456,3456,Starter,999,2024-07-03,1
3457,3457,Starter,999,2024-07-03,0
3458,3458,Starter,999,2025-05-21,1
3459,3459,Starter,999,2026-01-19,1
3460,3460,Starter,999,2025-04-02,0
3461,3461,Starter,999,2025-01-11,0
3462,3462,Starter,999,2025-09-01,0
3463,3463,Enterprise,9999,2025-02-25,1
3464,3464,Professional,2999,2025-11-05,0
3465,3465,Starter,999,2025-06-11,1
3466,3466,Starter,999,2025-11-16,0
3467,3467,Enterprise,9999,2026-01-28,0
3468,3468,Enterprise,9999,2024-08-12,0
3469,3469,Starter,999,2025-07-16,0
3470,3470,Professional,2999,2025-06-19,1
3471,3471,Professional,2999,2024-09-17,0
3472,3472,Starter,999,2025-10-17,1
3473,3473,Starter,999,2024-12-06,0
3474,3474,Professional,2999,2026-02-25,1
3475,3475,Enterprise,9999,2026-05-05,0
3476,3476,Starter,999,2025-07-21,0
3477,3477,Starter,999,2025-02-23,1
3478,3478,Starter,999,2025-11-24,1
3479,3479,Starter,999,2024-10-07,1
3480,3480,Professional,2999,2025-07-30,0
3481,3481,Starter,999,2025-08-02,0
3482,3482,Professional,2999,2025-11-09,0
3483,3483,Enterprise,9999,2025-01-01,0
3484,3484,Starter,999,2025-09-28,0
3485,3485,Starter,999,2026-02-02,0
3486,3486,Professional,2999,2025-02-13,0
3487,3487,Professional,2999,2025-05-29,0
3488,3488,Starter,999,2025-12-03,1
3489,3489,Starter,999,2026-04-02,0
3490,3490,Starter,999,2024-11-27,1
3491,3491,Starter,999,2025-01-28,0
3492,3492,Starter,999,2025-06-29,1
3493,3493,Starter,999,2024-08-10,0
3494,3494,Professional,2999,2026-03-25,1
3495,3495,Starter,999,2025-08-23,0
3496,3496,Starter,999,2025-12-08,0
3497,3497,Professional,2999,2026-02-03,0
3498,3498,Starter,999,2025-09-14,0
3499,3499,Professional,2999,2024-12-29,0
3500,3500,Professional,2999,2025-08-09,0
3501,3501,Starter,999,2025-03-23,0
3502,3502,Professional,2999,2025-11-01,1
3503,3503,Starter,999,2025-10-17,1
3504,3504,Enterprise,9999,2025-03-09,0
3505,3505,Professional,2999,2025-06-04,0
3506,3506,Starter,999,2025-07-21,0
3507,3507,Professional,2999,2024-10-17,0
3508,3508,Starter,999,2024-09-09,0
3509,3509,Starter,999,2025-06-25,0
3510,3510,Starter,999,2025-04-23,0
3511,3511,Starter,999,2025-09-16,0
3512,3512,Professional,2999,2025-04-21,0
3513,3513,Starter,999,2026-03-08,0
3514,3514,Professional,2999,2025-01-05,0
3515,3515,Starter,999,2025-04-12,0
3516,3516,Starter,999,2025-10-30,0
3517,3517,Professional,2999,2025-09-01,0
3518,3518,Starter,999,2025-04-15,1
3519,3519,Professional,2999,2026-01-11,0
3520,3520,Professional,2999,2025-10-01,1
3521,3521,Professional,2999,2024-12-17,0
3522,3522,Starter,999,2025-10-15,0
3523,3523,Starter,999,2026-04-06,0
3524,3524,Professional,2999,2026-05-16,0
3525,3525,Professional,2999,2024-12-15,1
3526,3526,Professional,2999,2025-01-15,1
3527,3527,Starter,999,2026-05-11,0
3528,3528,Starter,999,2025-11-30,0
3529,3529,Professional,2999,2024-11-03,1
3530,3530,Professional,2999,2026-04-01,0
3531,3531,Starter,999,2026-03-13,1
3532,3532,Starter,999,2025-01-31,1
3533,3533,Starter,999,2026-03-16,0
3534,3534,Professional,2999,2024-09-16,0
3535,3535,Starter,999,2026-06-01,0
3536,3536,Professional,2999,2026-04-25,0
3537,3537,Starter,999,2025-08-20,1
3538,3538,Enterprise,9999,2024-12-25,0
3539,3539,Professional,2999,2025-11-26,0
3540,3540,Professional,2999,2025-04-14,0
3541,3541,Starter,999,2026-04-08,0
3542,3542,Professional,2999,2025-10-24,0
3543,3543,Starter,999,2025-08-09,0
3544,3544,Professional,2999,2026-01-07,0
3545,3545,Professional,2999,2025-04-24,0
3546,3546,Professional,2999,2026-06-01,0
3547,3547,Starter,999,2025-12-27,0
3548,3548,Professional,2999,2026-04-03,0
3549,3549,Starter,999,2026-02-07,0
3550,3550,Starter,999,2026-05-04,0
3551,3551,Starter,999,2025-07-31,0
3552,3552,Starter,999,2024-11-25,0
3553,3553,Professional,2999,2024-10-17,0
3554,3554,Starter,999,2025-08-29,0
3555,3555,Enterprise,9999,2025-04-05,0
3556,3556,Starter,999,2026-06-07,0
3557,3557,Starter,999,2025-06-18,0
3558,3558,Starter,999,2025-07-27,0
3559,3559,Starter,999,2026-04-21,1
3560,3560,Professional,2999,2025-01-11,0
3561,3561,Enterprise,9999,2025-08-01,0
3562,3562,Professional,2999,2025-09-02,0
3563,3563,Starter,999,2024-07-17,0
3564,3564,Professional,2999,2024-10-30,1
3565,3565,Starter,999,2024-10-31,1
3566,3566,Starter,999,2026-01-07,0
3567,3567,Starter,999,2025-07-13,0
3568,3568,Starter,999,2025-12-08,0
3569,3569,Enterprise,9999,2025-10-22,0
3570,3570,Starter,999,2025-06-12,0
3571,3571,Starter,999,2026-03-31,1
3572,3572,Starter,999,2025-06-09,0
3573,3573,Professional,2999,2024-08-30,0
3574,3574,Starter,999,2024-07-22,0
3575,3575,Starter,999,2024-10-14,0
3576,3576,Starter,999,2026-04-17,0
3577,3577,Starter,999,2025-06-12,1
3578,3578,Enterprise,9999,2024-09-27,0
3579,3579,Starter,999,2025-05-22,1
3580,3580,Starter,999,2024-12-19,0
3581,3581,Starter,999,2026-06-21,0
3582,3582,Starter,999,2026-06-23,0
3583,3583,Enterprise,9999,2025-12-01,0
3584,3584,Starter,999,2025-08-01,0
3585,3585,Professional,2999,2024-10-01,0
3586,3586,Professional,2999,2025-05-26,0
3587,3587,Professional,2999,2026-03-03,0
3588,3588,Starter,999,2025-10-23,0
3589,3589,Professional,2999,2024-06-29,0
3590,3590,Starter,999,2025-01-02,1
3591,3591,Starter,999,2026-01-15,0
3592,3592,Starter,999,2026-02-01,0
3593,3593,Starter,999,2025-02-18,0
3594,3594,Starter,999,2025-03-06,1
3595,3595,Starter,999,2025-04-15,0
3596,3596,Starter,999,2024-12-08,0
3597,3597,Starter,999,2025-07-25,1
3598,3598,Professional,2999,2024-07-02,0
3599,3599,Starter,999,2024-11-24,0
3600,3600,Starter,999,2026-06-13,1
3601,3601,Enterprise,9999,2025-05-23,0
3602,3602,Enterprise,9999,2024-11-19,0
3603,3603,Starter,999,2025-11-03,1
3604,3604,Starter,999,2024-10-19,0
3605,3605,Starter,999,2024-07-18,0
3606,3606,Starter,999,2025-05-03,0
3607,3607,Starter,999,2025-03-05,0
3608,3608,Enterprise,9999,2025-12-04,0
3609,3609,Starter,999,2026-05-18,0
3610,3610,Starter,999,2025-07-08,0
3611,3611,Professional,2999,2025-06-13,0
3612,3612,Professional,2999,2024-12-14,0
3613,3613,Starter,999,2024-09-10,0
3614,3614,Starter,999,2025-01-09,1
3615,3615,Starter,999,2025-01-02,1
3616,3616,Starter,999,2026-06-22,0
3617,3617,Starter,999,2025-07-05,0
3618,3618,Professional,2999,2026-04-08,0
3619,3619,Starter,999,2024-09-22,0
3620,3620,Professional,2999,2025-07-21,0
3621,3621,Professional,2999,2025-06-08,0
3622,3622,Starter,999,2025-10-14,0
3623,3623,Starter,999,2025-10-23,0
3624,3624,Enterprise,9999,2026-05-04,0
3625,3625,Starter,999,2025-10-16,1
3626,3626,Starter,999,2025-08-23,0
3627,3627,Starter,999,2025-06-12,1
3628,3628,Professional,2999,2025-02-01,1
3629,3629,Starter,999,2025-10-10,0
3630,3630,Professional,2999,2024-10-20,0
3631,3631,Starter,999,2025-06-15,0
3632,3632,Starter,999,2025-09-20,1
3633,3633,Starter,999,2024-09-03,1
3634,3634,Starter,999,2026-06-03,0
3635,3635,Starter,999,2025-11-20,0
3636,3636,Starter,999,2025-10-07,0
3637,3637,Professional,2999,2026-02-27,0
3638,3638,Professional,2999,2024-07-04,0
3639,3639,Professional,2999,2025-07-27,0
3640,3640,Starter,999,2025-08-17,1
3641,3641,Professional,2999,2024-08-06,0
3642,3642,Starter,999,2025-05-08,0
3643,3643,Professional,2999,2025-03-05,0
3644,3644,Starter,999,2025-08-10,0
3645,3645,Starter,999,2026-01-25,1
3646,3646,Professional,2999,2025-11-25,0
3647,3647,Enterprise,9999,2026-03-08,0
3648,3648,Starter,999,2025-07-11,0
3649,3649,Starter,999,2024-12-22,1
3650,3650,Professional,2999,2026-04-23,0
3651,3651,Starter,999,2026-04-29,0
3652,3652,Starter,999,2024-12-27,1
3653,3653,Starter,999,2026-03-19,0
3654,3654,Starter,999,2025-12-24,0
3655,3655,Starter,999,2025-04-30,0
3656,3656,Starter,999,2024-07-04,0
3657,3657,Professional,2999,2025-01-11,0
3658,3658,Starter,999,2025-01-18,0
3659,3659,Enterprise,9999,2025-12-13,0
3660,3660,Professional,2999,2025-01-26,0
3661,3661,Starter,999,2024-09-27,0
3662,3662,Starter,999,2025-08-15,0
3663,3663,Starter,999,2026-06-12,0
3664,3664,Starter,999,2025-06-08,1
3665,3665,Professional,2999,2025-01-15,0
3666,3666,Starter,999,2026-04-17,0
3667,3667,Starter,999,2024-07-10,1
3668,3668,Professional,2999,2026-02-15,0
3669,3669,Professional,2999,2026-04-06,0
3670,3670,Starter,999,2024-10-23,0
3671,3671,Starter,999,2025-03-02,0
3672,3672,Starter,999,2026-05-10,0
3673,3673,Professional,2999,2025-01-13,0
3674,3674,Starter,999,2025-07-02,0
3675,3675,Professional,2999,2025-05-17,0
3676,3676,Starter,999,2024-09-07,0
3677,3677,Professional,2999,2025-05-07,1
3678,3678,Professional,2999,2025-01-29,0
3679,3679,Starter,999,2026-02-28,0
3680,3680,Starter,999,2025-08-20,1
3681,3681,Professional,2999,2025-11-11,0
3682,3682,Starter,999,2026-04-17,0
3683,3683,Professional,2999,2026-06-16,0
3684,3684,Professional,2999,2025-01-08,0
3685,3685,Professional,2999,2026-01-17,0
3686,3686,Starter,999,2025-10-18,1
3687,3687,Enterprise,9999,2025-07-29,0
3688,3688,Starter,999,2025-04-03,0
3689,3689,Professional,2999,2025-08-17,0
3690,3690,Professional,2999,2025-06-22,0
3691,3691,Starter,999,2025-12-08,0
3692,3692,Starter,999,2026-06-23,0
3693,3693,Starter,999,2024-10-12,0
3694,3694,Starter,999,2024-12-05,1
3695,3695,Starter,999,2026-05-07,0
3696,3696,Enterprise,9999,2025-04-08,0
3697,3697,Professional,2999,2025-10-15,0
3698,3698,Professional,2999,2024-08-25,1
3699,3699,Starter,999,2025-12-22,1
