ticket_id,user_id,ticket_text,created_date,resolved_date
5415,735,Feature request for automation,2026-03-05,2026-03-06
5416,3157,Billing issue detected,2025-10-22,2025-10-28
5417,2784,Need export functionality,2026-06-11,2026-06-19
5418,1660,Data sync problem,2026-06-05,2026-06-07
5419,3173,Need export functionality,2026-06-13,2026-06-18
5420,101,Application crashes frequently,2026-01-19,2026-01-29
5421,4158,Analytics report incorrect,2026-01-07,2026-01-15
5422,1590,Data sync problem,2026-02-05,2026-02-12
5423,3994,Application crashes frequently,2026-06-22,2026-06-28
5424,3595,Payment failed unexpectedly,2026-03-26,2026-03-27
5425,269,Feature request for automation,2026-03-01,2026-03-07
5426,90,Need export functionality,2025-09-03,2025-09-08
5427,1992,Unable to login,2025-11-19,2025-11-22
5428,1430,Need export functionality,2025-12-22,2025-12-31
5429,4591,Data sync problem,2025-08-12,2025-08-20
5430,1748,Data sync problem,2025-12-15,2025-12-24
5431,127,Data sync problem,2026-01-16,2026-01-17
5432,1197,Feature request for automation,2026-02-04,2026-02-13
5433,1089,Need export functionality,2025-09-09,2025-09-10
5434,204,Analytics report incorrect,2026-03-01,2026-03-05
5435,3884,Data sync problem,2025-12-16,2025-12-24
5436,2228,Payment failed unexpectedly,2026-05-12,2026-05-13
5437,1377,Analytics report incorrect,2026-06-06,2026-06-09
5438,68,Application crashes frequently,2026-01-30,2026-02-04
5439,3562,Application crashes frequently,2025-06-30,2025-07-01
5440,2413,Payment failed unexpectedly,2025-12-30,2026-01-04
5441,3798,Integration not working,2025-10-01,2025-10-11
5442,4614,Application crashes frequently,2026-04-06,2026-04-16
5443,3671,Billing issue detected,2025-08-25,2025-09-04
5444,283,Application crashes frequently,2025-06-30,2025-07-04
5445,2304,Payment failed unexpectedly,2026-03-11,2026-03-20
5446,3809,Analytics report incorrect,2025-12-13,2025-12-17
5447,4978,Need export functionality,2026-02-09,2026-02-11
5448,1273,Unable to login,2026-06-15,2026-06-16
5449,3583,Analytics report incorrect,2025-08-23,2025-08-28
5450,1527,Application crashes frequently,2025-08-07,2025-08-16
5451,3783,Need export functionality,2026-02-14,2026-02-19
5452,4159,Payment failed unexpectedly,2026-01-16,2026-01-21
5453,221,Need export functionality,2026-04-12,2026-04-14
5454,4086,Dashboard loads slowly,2025-09-11,2025-09-19
5455,1261,Application crashes frequently,2025-11-13,2025-11-14
5456,4523,Unable to login,2025-06-28,2025-07-07
5457,1794,Dashboard loads slowly,2025-12-05,2025-12-07
5458,3199,Analytics report incorrect,2025-12-21,2025-12-25
5459,3600,Billing issue detected,2025-09-11,2025-09-15
5460,3747,Feature request for automation,2026-01-18,2026-01-23
5461,3219,Data sync problem,2025-09-10,2025-09-18
5462,3227,Payment failed unexpectedly,2025-09-23,2025-10-03
5463,1307,Billing issue detected,2026-02-11,2026-02-12
5464,4395,Analytics report incorrect,2026-02-17,2026-02-25
5465,1925,Dashboard loads slowly,2025-08-22,2025-08-26
5466,4949,Data sync problem,2025-11-05,2025-11-06
5467,3947,Integration not working,2026-02-01,2026-02-02
5468,4984,Feature request for automation,2026-05-23,2026-05-26
5469,4225,Need export functionality,2025-12-13,2025-12-19
5470,733,Feature request for automation,2026-03-31,2026-04-06
5471,2764,Billing issue detected,2026-05-19,2026-05-28
5472,2564,Unable to login,2025-11-18,2025-11-23
5473,1359,Billing issue detected,2026-06-22,2026-06-23
5474,734,Unable to login,2025-09-10,2025-09-15
5475,477,Application crashes frequently,2025-08-18,2025-08-26
5476,3061,Dashboard loads slowly,2026-04-17,2026-04-18
5477,3212,Dashboard loads slowly,2025-08-26,2025-08-29
5478,750,Dashboard loads slowly,2025-12-28,2026-01-05
5479,4956,Billing issue detected,2026-06-07,2026-06-08
5480,1025,Need export functionality,2025-11-21,2025-11-26
5481,2078,Integration not working,2026-02-19,2026-02-28
5482,3712,Need export functionality,2026-05-05,2026-05-08
5483,2166,Unable to login,2026-05-01,2026-05-02
5484,206,Unable to login,2026-06-15,2026-06-23
5485,1288,Unable to login,2025-11-20,2025-11-21
5486,4530,Payment failed unexpectedly,2025-12-12,2025-12-13
5487,2518,Need export functionality,2025-07-03,2025-07-13
5488,4549,Analytics report incorrect,2025-12-29,2026-01-02
5489,2714,Data sync problem,2025-09-16,2025-09-25
5490,1826,Payment failed unexpectedly,2025-09-15,2025-09-23
5491,2938,Payment failed unexpectedly,2026-05-07,2026-05-08
5492,2140,Dashboard loads slowly,2025-08-19,2025-08-26
5493,3505,Dashboard loads slowly,2025-11-28,2025-12-02
5494,2831,Payment failed unexpectedly,2026-02-19,2026-02-25
5495,838,Application crashes frequently,2026-01-04,2026-01-06
5496,754,Application crashes frequently,2025-08-28,2025-09-06
5497,266,Unable to login,2025-09-21,2025-09-26
5498,1076,Analytics report incorrect,2025-11-10,2025-11-18
5499,2414,Payment failed unexpectedly,2026-01-02,2026-01-12
5500,1199,Billing issue detected,2025-10-13,2025-10-14
5501,685,Application crashes frequently,2025-09-17,2025-09-21
5502,1302,Unable to login,2025-11-23,2025-11-30
5503,1313,Need export functionality,2025-09-11,2025-09-17
5504,3742,Unable to login,2025-09-13,2025-09-22
5505,189,Unable to login,2026-03-10,2026-03-16
5506,4437,Dashboard loads slowly,2026-03-15,2026-03-22
5507,1682,Unable to login,2025-07-09,2025-07-13
5508,4639,Need export functionality,2025-08-24,2025-08-25
5509,3710,Integration not working,2026-04-30,2026-05-08
5510,599,Dashboard loads slowly,2025-10-23,2025-11-02
5511,4243,Feature request for automation,2025-09-12,2025-09-21
5512,3259,Dashboard loads slowly,2026-04-08,2026-04-18
5513,4472,Analytics report incorrect,2026-02-18,2026-02-25
5514,2975,Data sync problem,2025-08-09,2025-08-11
5515,3168,Dashboard loads slowly,2025-10-11,2025-10-14
5516,1241,Payment failed unexpectedly,2025-09-11,2025-09-15
5517,1575,Application crashes frequently,2026-04-08,2026-04-15
5518,4639,Payment failed unexpectedly,2025-12-15,2025-12-18
5519,3240,Billing issue detected,2026-03-19,2026-03-27
5520,703,Billing issue detected,2025-07-13,2025-07-23
5521,1053,Dashboard loads slowly,2025-11-01,2025-11-09
5522,851,Analytics report incorrect,2025-10-22,2025-10-29
5523,4537,Data sync problem,2025-09-07,2025-09-13
5524,2852,Dashboard loads slowly,2026-03-28,2026-04-02
5525,3578,Analytics report incorrect,2026-04-04,2026-04-11
5526,264,Payment failed unexpectedly,2025-10-12,2025-10-19
5527,109,Integration not working,2025-08-14,2025-08-22
5528,2275,Payment failed unexpectedly,2025-10-26,2025-11-05
5529,2419,Integration not working,2025-11-23,2025-11-25
5530,2065,Data sync problem,2026-04-25,2026-04-28
5531,525,Unable to login,2026-02-08,2026-02-18
5532,731,Billing issue detected,2026-05-17,2026-05-21
5533,524,Payment failed unexpectedly,2026-02-06,2026-02-14
5534,4759,Dashboard loads slowly,2026-04-27,2026-05-01
5535,2532,Dashboard loads slowly,2025-07-21,2025-07-25
5536,469,Feature request for automation,2026-05-28,2026-06-01
5537,4109,Application crashes frequently,2026-03-30,2026-04-04
5538,3330,Payment failed unexpectedly,2025-07-16,2025-07-19
5539,879,Data sync problem,2026-03-07,2026-03-15
5540,2997,Feature request for automation,2025-09-25,2025-09-29
5541,804,Billing issue detected,2025-08-22,2025-08-27
5542,4945,Unable to login,2025-07-20,2025-07-29
5543,1603,Unable to login,2025-12-18,2025-12-19
5544,1731,Feature request for automation,2025-10-08,2025-10-09
5545,3792,Application crashes frequently,2026-04-28,2026-05-02
5546,2518,Need export functionality,2026-02-19,2026-02-20
5547,2966,Feature request for automation,2025-11-06,2025-11-08
5548,1690,Billing issue detected,2026-04-27,2026-04-28
5549,2640,Need export functionality,2026-05-11,2026-05-19
5550,2936,Integration not working,2025-11-24,2025-11-29
5551,749,Need export functionality,2025-09-20,2025-09-26
5552,4262,Analytics report incorrect,2026-05-02,2026-05-10
5553,521,Need export functionality,2025-12-15,2025-12-22
5554,3192,Billing issue detected,2026-01-23,2026-01-31
5555,1818,Unable to login,2026-01-12,2026-01-17
5556,1386,Feature request for automation,2026-02-05,2026-02-15
5557,3201,Data sync problem,2026-04-06,2026-04-13
5558,2758,Analytics report incorrect,2025-07-02,2025-07-11
5559,4472,Analytics report incorrect,2026-01-27,2026-02-04
5560,2032,Analytics report incorrect,2025-06-28,2025-07-08
5561,3093,Dashboard loads slowly,2025-09-21,2025-09-22
5562,2029,Feature request for automation,2026-06-10,2026-06-18
5563,3523,Dashboard loads slowly,2025-07-19,2025-07-20
5564,659,Feature request for automation,2025-07-20,2025-07-22
5565,4291,Billing issue detected,2026-03-15,2026-03-25
5566,677,Need export functionality,2025-11-15,2025-11-17
5567,1155,Application crashes frequently,2026-03-06,2026-03-09
5568,1142,Application crashes frequently,2025-10-11,2025-10-17
5569,4906,Billing issue detected,2026-02-07,2026-02-09
5570,3833,Need export functionality,2026-06-17,2026-06-27
5571,3413,Payment failed unexpectedly,2025-12-15,2025-12-21
5572,4692,Billing issue detected,2026-05-09,2026-05-11
5573,1690,Application crashes frequently,2026-02-05,2026-02-07
5574,4608,Analytics report incorrect,2026-04-20,2026-04-27
5575,4212,Billing issue detected,2026-01-11,2026-01-16
5576,1774,Application crashes frequently,2025-12-01,2025-12-08
5577,3104,Application crashes frequently,2026-03-12,2026-03-14
5578,414,Unable to login,2025-12-20,2025-12-29
5579,122,Integration not working,2025-12-16,2025-12-17
5580,692,Unable to login,2025-12-21,2025-12-25
5581,98,Dashboard loads slowly,2026-04-05,2026-04-06
5582,3530,Dashboard loads slowly,2026-05-11,2026-05-18
5583,1454,Application crashes frequently,2025-12-16,2025-12-20
5584,3984,Payment failed unexpectedly,2026-02-15,2026-02-23
5585,966,Data sync problem,2025-07-18,2025-07-19
5586,3842,Integration not working,2025-09-29,2025-10-05
5587,4931,Analytics report incorrect,2025-07-15,2025-07-19
5588,1882,Data sync problem,2026-01-28,2026-01-29
5589,3785,Feature request for automation,2025-11-17,2025-11-26
5590,4695,Data sync problem,2026-05-21,2026-05-23
5591,3832,Payment failed unexpectedly,2025-10-14,2025-10-17
5592,613,Integration not working,2025-11-15,2025-11-19
5593,1579,Data sync problem,2026-01-27,2026-02-05
5594,990,Unable to login,2025-08-27,2025-09-01
5595,4956,Dashboard loads slowly,2026-06-22,2026-06-25
5596,3904,Dashboard loads slowly,2025-12-02,2025-12-07
5597,3963,Application crashes frequently,2025-12-27,2026-01-02
5598,4066,Dashboard loads slowly,2025-08-05,2025-08-12
5599,10,Need export functionality,2025-10-05,2025-10-09
5600,3511,Analytics report incorrect,2025-08-19,2025-08-25
5601,2905,Need export functionality,2025-09-13,2025-09-21
5602,769,Unable to login,2026-05-27,2026-05-29
5603,1671,Application crashes frequently,2026-01-24,2026-02-03
5604,4197,Feature request for automation,2025-12-01,2025-12-04
5605,2695,Analytics report incorrect,2025-12-16,2025-12-23
5606,911,Integration not working,2025-10-31,2025-11-01
5607,2833,Dashboard loads slowly,2025-09-14,2025-09-24
5608,2809,Integration not working,2025-11-11,2025-11-21
5609,534,Payment failed unexpectedly,2025-08-21,2025-08-26
5610,367,Data sync problem,2025-10-19,2025-10-26
5611,2709,Dashboard loads slowly,2025-11-08,2025-11-17
5612,138,Application crashes frequently,2026-02-21,2026-03-01
5613,3752,Need export functionality,2025-11-19,2025-11-21
5614,676,Unable to login,2025-06-23,2025-07-02
5615,3080,Application crashes frequently,2026-06-09,2026-06-14
5616,1061,Unable to login,2026-02-10,2026-02-19
5617,2239,Integration not working,2026-02-08,2026-02-11
5618,1146,Dashboard loads slowly,2026-04-16,2026-04-25
5619,108,Integration not working,2025-10-18,2025-10-21
5620,301,Dashboard loads slowly,2025-11-24,2025-11-27
5621,349,Data sync problem,2026-03-02,2026-03-12
5622,4363,Payment failed unexpectedly,2025-07-17,2025-07-20
5623,3061,Analytics report incorrect,2026-05-23,2026-06-01
5624,3178,Payment failed unexpectedly,2025-09-02,2025-09-03
5625,2236,Payment failed unexpectedly,2025-06-27,2025-07-04
5626,735,Data sync problem,2025-08-31,2025-09-05
5627,2456,Data sync problem,2025-07-22,2025-08-01
5628,4956,Unable to login,2025-09-28,2025-10-04
5629,2828,Application crashes frequently,2025-10-06,2025-10-10
5630,3183,Payment failed unexpectedly,2025-08-06,2025-08-12
5631,4046,Billing issue detected,2025-07-30,2025-08-08
5632,1521,Need export functionality,2025-10-26,2025-11-05
5633,4595,Integration not working,2026-02-05,2026-02-10
5634,742,Integration not working,2026-01-17,2026-01-27
5635,1101,Dashboard loads slowly,2025-11-17,2025-11-25
5636,3542,Analytics report incorrect,2026-05-04,2026-05-10
5637,2156,Unable to login,2025-10-18,2025-10-27
5638,1384,Application crashes frequently,2025-07-29,2025-08-03
5639,775,Dashboard loads slowly,2025-12-20,2025-12-26
5640,4588,Application crashes frequently,2026-03-03,2026-03-09
5641,323,Unable to login,2025-09-10,2025-09-20
5642,3619,Dashboard loads slowly,2025-12-01,2025-12-02
5643,1564,Payment failed unexpectedly,2025-06-26,2025-06-30
5644,4163,Need export functionality,2026-02-25,2026-02-26
5645,4043,Analytics report incorrect,2026-06-22,2026-06-26
5646,2267,Application crashes frequently,2025-11-26,2025-12-05
5647,4103,Data sync problem,2026-04-17,2026-04-18
5648,1784,Application crashes frequently,2025-12-25,2025-12-29
5649,1338,Need export functionality,2025-08-25,2025-09-02
5650,1580,Dashboard loads slowly,2025-07-25,2025-08-04
5651,2634,Billing issue detected,2026-04-09,2026-04-13
5652,4852,Integration not working,2025-12-31,2026-01-10
5653,3950,Integration not working,2026-06-20,2026-06-29
5654,3791,Application crashes frequently,2025-07-04,2025-07-08
5655,1825,Application crashes frequently,2026-03-15,2026-03-16
5656,2046,Need export functionality,2025-12-08,2025-12-11
5657,3458,Dashboard loads slowly,2025-07-15,2025-07-17
5658,1854,Feature request for automation,2026-02-25,2026-03-07
5659,3093,Data sync problem,2025-12-09,2025-12-13
5660,2392,Application crashes frequently,2025-08-10,2025-08-20
5661,1432,Billing issue detected,2025-10-07,2025-10-17
5662,3897,Unable to login,2026-04-08,2026-04-15
5663,3106,Analytics report incorrect,2025-10-15,2025-10-20
5664,1811,Dashboard loads slowly,2025-11-03,2025-11-05
5665,2935,Billing issue detected,2025-08-26,2025-08-31
5666,477,Billing issue detected,2025-09-08,2025-09-13
5667,3212,Data sync problem,2026-01-01,2026-01-08
5668,2630,Unable to login,2025-09-14,2025-09-23
5669,4668,Feature request for automation,2026-02-02,2026-02-12
5670,1044,Dashboard loads slowly,2026-05-18,2026-05-26
5671,2157,Feature request for automation,2026-06-01,2026-06-05
5672,562,Unable to login,2026-06-20,2026-06-24
5673,1368,Application crashes frequently,2025-11-21,2025-11-28
5674,4936,Data sync problem,2026-05-31,2026-06-08
5675,4719,Application crashes frequently,2026-02-07,2026-02-09
5676,4997,Analytics report incorrect,2025-12-21,2025-12-28
5677,2777,Feature request for automation,2025-10-06,2025-10-09
5678,2960,Analytics report incorrect,2025-08-08,2025-08-17
5679,4804,Data sync problem,2026-06-19,2026-06-23
5680,2221,Analytics report incorrect,2026-01-14,2026-01-24
5681,1712,Billing issue detected,2026-02-09,2026-02-10
5682,160,Payment failed unexpectedly,2025-08-28,2025-08-30
5683,3099,Integration not working,2026-06-16,2026-06-19
5684,2909,Need export functionality,2025-07-05,2025-07-08
5685,2731,Billing issue detected,2025-06-28,2025-07-05
5686,1894,Data sync problem,2026-06-21,2026-06-22
5687,2624,Analytics report incorrect,2025-07-22,2025-07-26
5688,4294,Feature request for automation,2026-01-26,2026-01-30
5689,959,Analytics report incorrect,2026-03-25,2026-03-30
5690,2007,Payment failed unexpectedly,2025-08-10,2025-08-12
5691,2943,Data sync problem,2026-05-19,2026-05-20
5692,2665,Integration not working,2025-11-13,2025-11-21
5693,57,Need export functionality,2026-03-16,2026-03-17
5694,1768,Payment failed unexpectedly,2025-12-21,2025-12-25
5695,2598,Payment failed unexpectedly,2025-08-24,2025-08-29
5696,3944,Feature request for automation,2026-01-25,2026-02-01
5697,2121,Feature request for automation,2025-10-23,2025-11-01
5698,4070,Need export functionality,2026-01-23,2026-01-24
5699,4719,Analytics report incorrect,2026-01-14,2026-01-24
5700,4118,Unable to login,2026-04-24,2026-04-26
5701,4261,Data sync problem,2026-03-26,2026-03-30
5702,1892,Need export functionality,2025-12-08,2025-12-16
5703,1764,Data sync problem,2025-09-27,2025-09-28
5704,1246,Application crashes frequently,2026-06-19,2026-06-21
