user_id,plan_type,monthly_revenue,churn_probability,risk_level,segment,recommendation
3092,Professional,2999,0.0773571428571428,Low,At-Risk Users,No Action Needed
3093,Starter,999,0.4845912698412698,Low,Normal Users,No Action Needed
3094,Starter,999,0.4953333333333332,Low,At-Risk Users,No Action Needed
3095,Starter,999,0.128588023088023,Low,At-Risk Users,No Action Needed
3096,Starter,999,0.0461666666666666,Low,Normal Users,No Action Needed
3097,Professional,2999,0.01,Low,At-Risk Users,No Action Needed
3098,Starter,999,0.4978480685980688,Low,At-Risk Users,No Action Needed
3099,Starter,999,0.1425833333333333,Low,Normal Users,No Action Needed
3100,Starter,999,0.72,Medium,Normal Users,Email Engagement Campaign
3101,Starter,999,0.0578015873015872,Low,At-Risk Users,No Action Needed
3102,Starter,999,0.0,Low,At-Risk Users,No Action Needed
3103,Professional,2999,0.14,Low,At-Risk Users,No Action Needed
3104,Professional,2999,0.6,Medium,Normal Users,Email Engagement Campaign
3105,Professional,2999,0.236626984126984,Low,At-Risk Users,No Action Needed
3106,Starter,999,0.94,High,Normal Users,Offer 20% Discount
3107,Starter,999,0.5021115551115554,Medium,At-Risk Users,Provide Product Training
3108,Starter,999,0.628952380952381,Medium,At-Risk Users,Provide Product Training
3109,Starter,999,0.6719285714285715,Medium,Normal Users,Email Engagement Campaign
3110,Starter,999,0.3846230158730159,Low,At-Risk Users,No Action Needed
3111,Starter,999,0.02,Low,At-Risk Users,No Action Needed
3112,Professional,2999,0.0075,Low,At-Risk Users,No Action Needed
3113,Starter,999,0.3412857142857142,Low,At-Risk Users,No Action Needed
3114,Professional,2999,0.3839523809523809,Low,Normal Users,No Action Needed
3115,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3116,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3117,Starter,999,0.1433333333333333,Low,At-Risk Users,No Action Needed
3118,Professional,2999,0.6,Medium,Normal Users,Email Engagement Campaign
3119,Starter,999,0.0,Low,At-Risk Users,No Action Needed
3120,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
3121,Starter,999,0.3924007936507936,Low,At-Risk Users,No Action Needed
3122,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
3123,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3124,Starter,999,0.0166666666666666,Low,Normal Users,No Action Needed
3125,Starter,999,0.3375254435107375,Low,At-Risk Users,No Action Needed
3126,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3127,Starter,999,0.19,Low,At-Risk Users,No Action Needed
3128,Starter,999,0.3479285714285714,Low,At-Risk Users,No Action Needed
3129,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3130,Starter,999,0.36,Low,Normal Users,No Action Needed
3131,Starter,999,0.4161691919191919,Low,At-Risk Users,No Action Needed
3132,Starter,999,0.3846230158730159,Low,At-Risk Users,No Action Needed
3133,Starter,999,0.2043660130718952,Low,At-Risk Users,No Action Needed
3134,Starter,999,0.1337400099900099,Low,Normal Users,No Action Needed
3135,Starter,999,0.1297334054834054,Low,At-Risk Users,No Action Needed
3136,Professional,2999,0.08675,Low,At-Risk Users,No Action Needed
3137,Starter,999,0.6332460317460317,Medium,Normal Users,Email Engagement Campaign
3138,Starter,999,0.3887460317460317,Low,At-Risk Users,No Action Needed
3139,Enterprise,9999,0.0133333333333333,Low,Power Users,Upsell Enterprise Plan
3140,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
3141,Enterprise,9999,0.1886666666666666,Low,Power Users,Upsell Enterprise Plan
3142,Starter,999,0.1316939226718301,Low,At-Risk Users,No Action Needed
3143,Starter,999,0.3475331890331889,Low,At-Risk Users,No Action Needed
3144,Starter,999,0.0,Low,At-Risk Users,No Action Needed
3145,Professional,2999,0.1,Low,At-Risk Users,No Action Needed
3146,Starter,999,0.3030714285714285,Low,Normal Users,No Action Needed
3147,Starter,999,0.5248015873015873,Medium,At-Risk Users,Provide Product Training
3148,Starter,999,0.6875,Medium,At-Risk Users,Provide Product Training
3149,Starter,999,0.0025,Low,At-Risk Users,No Action Needed
3150,Starter,999,0.3281190476190476,Low,At-Risk Users,No Action Needed
3151,Starter,999,0.1245,Low,Normal Users,No Action Needed
3152,Starter,999,0.1375476827094473,Low,At-Risk Users,No Action Needed
3153,Professional,2999,0.0133333333333333,Low,Normal Users,No Action Needed
3154,Professional,2999,0.5015,Medium,At-Risk Users,Provide Product Training
3155,Starter,999,0.0270873015873015,Low,Normal Users,No Action Needed
3156,Starter,999,0.1704246031746031,Low,Normal Users,No Action Needed
3157,Starter,999,0.2128896389558153,Low,At-Risk Users,No Action Needed
3158,Starter,999,0.0,Low,Normal Users,No Action Needed
3159,Starter,999,0.4058769841269841,Low,Normal Users,No Action Needed
3160,Professional,2999,0.0243333333333333,Low,At-Risk Users,No Action Needed
3161,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3162,Starter,999,0.6303333333333333,Medium,At-Risk Users,Provide Product Training
3163,Starter,999,0.5148759296259297,Medium,At-Risk Users,Provide Product Training
3164,Starter,999,0.81,High,At-Risk Users,Offer 20% Discount
3165,Starter,999,0.430047619047619,Low,At-Risk Users,No Action Needed
3166,Starter,999,0.2826668707109882,Low,At-Risk Users,No Action Needed
3167,Professional,2999,0.0166666666666666,Low,At-Risk Users,No Action Needed
3168,Starter,999,0.03,Low,Normal Users,No Action Needed
3169,Starter,999,0.0788888888888889,Low,At-Risk Users,No Action Needed
3170,Professional,2999,0.6,Medium,Normal Users,Email Engagement Campaign
3171,Starter,999,0.0866666666666666,Low,Normal Users,No Action Needed
3172,Starter,999,0.4123650793650792,Low,Normal Users,No Action Needed
3173,Starter,999,0.0,Low,Normal Users,No Action Needed
3174,Starter,999,0.5311266233766233,Medium,At-Risk Users,Provide Product Training
3175,Starter,999,0.1881580086580086,Low,Normal Users,No Action Needed
3176,Starter,999,0.0326904761904761,Low,At-Risk Users,No Action Needed
3177,Starter,999,0.4801785714285713,Low,At-Risk Users,No Action Needed
3178,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
3179,Starter,999,0.72,Medium,Normal Users,Email Engagement Campaign
3180,Starter,999,0.4357319624819624,Low,At-Risk Users,No Action Needed
3181,Enterprise,9999,0.01,Low,Power Users,Upsell Enterprise Plan
3182,Professional,2999,0.0,Low,Normal Users,No Action Needed
3183,Starter,999,0.13,Low,Normal Users,No Action Needed
3184,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3185,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3186,Starter,999,0.0571428571428571,Low,Normal Users,No Action Needed
3187,Starter,999,0.0,Low,At-Risk Users,No Action Needed
3188,Starter,999,0.0,Low,At-Risk Users,No Action Needed
3189,Professional,2999,0.0,Low,Normal Users,No Action Needed
3190,Professional,2999,0.0,Low,Normal Users,No Action Needed
3191,Starter,999,0.0375,Low,Normal Users,No Action Needed
3192,Starter,999,0.7420595238095238,Medium,Normal Users,Email Engagement Campaign
3193,Starter,999,0.3570941003441004,Low,At-Risk Users,No Action Needed
3194,Starter,999,0.05,Low,Normal Users,No Action Needed
3195,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3196,Professional,2999,0.1120833333333333,Low,At-Risk Users,No Action Needed
3197,Starter,999,0.0,Low,At-Risk Users,No Action Needed
3198,Starter,999,0.4891904761904762,Low,At-Risk Users,No Action Needed
3199,Starter,999,0.0,Low,At-Risk Users,No Action Needed
3200,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
3201,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
3202,Starter,999,0.378452380952381,Low,At-Risk Users,No Action Needed
3203,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3204,Starter,999,0.3676190476190475,Low,Normal Users,No Action Needed
3205,Starter,999,0.1548333333333333,Low,Normal Users,No Action Needed
3206,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3207,Starter,999,0.1383333333333333,Low,At-Risk Users,No Action Needed
3208,Starter,999,0.5131666666666665,Medium,Normal Users,Email Engagement Campaign
3209,Starter,999,0.0788888888888889,Low,At-Risk Users,No Action Needed
3210,Starter,999,0.88,High,At-Risk Users,Offer 20% Discount
3211,Starter,999,0.5062182539682538,Medium,At-Risk Users,Provide Product Training
3212,Starter,999,0.3030714285714285,Low,Normal Users,No Action Needed
3213,Professional,2999,0.0166666666666666,Low,At-Risk Users,No Action Needed
3214,Starter,999,0.87,High,Normal Users,Offer 20% Discount
3215,Starter,999,0.6479999999999998,Medium,At-Risk Users,Provide Product Training
3216,Starter,999,0.4553333333333332,Low,Normal Users,No Action Needed
3217,Professional,2999,0.01,Low,At-Risk Users,No Action Needed
3218,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3219,Starter,999,0.2128896389558153,Low,At-Risk Users,No Action Needed
3220,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
3221,Professional,2999,0.0405,Low,At-Risk Users,No Action Needed
3222,Starter,999,0.1368333333333333,Low,At-Risk Users,No Action Needed
3223,Professional,2999,0.32875,Low,At-Risk Users,No Action Needed
3224,Professional,2999,0.0,Low,Normal Users,No Action Needed
3225,Starter,999,0.4891904761904762,Low,At-Risk Users,No Action Needed
3226,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3227,Enterprise,9999,0.01,Low,Power Users,Upsell Enterprise Plan
3228,Starter,999,0.87,High,Normal Users,Offer 20% Discount
3229,Starter,999,0.3337698412698412,Low,Normal Users,No Action Needed
3230,Starter,999,0.2304584859584859,Low,At-Risk Users,No Action Needed
3231,Starter,999,0.4027023809523809,Low,At-Risk Users,No Action Needed
3232,Professional,2999,0.05,Low,At-Risk Users,No Action Needed
3233,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
3234,Starter,999,0.4495155122655124,Low,At-Risk Users,No Action Needed
3235,Starter,999,0.0339523809523809,Low,At-Risk Users,No Action Needed
3236,Starter,999,0.0235,Low,At-Risk Users,No Action Needed
3237,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
3238,Professional,2999,0.2547380952380952,Low,Normal Users,No Action Needed
3239,Professional,2999,0.07,Low,Normal Users,No Action Needed
3240,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3241,Starter,999,0.07,Low,Normal Users,No Action Needed
3242,Starter,999,0.128588023088023,Low,At-Risk Users,No Action Needed
3243,Professional,2999,0.2233174603174602,Low,At-Risk Users,No Action Needed
3244,Starter,999,0.0383333333333333,Low,Normal Users,No Action Needed
3245,Starter,999,0.0,Low,At-Risk Users,No Action Needed
3246,Starter,999,0.1385,Low,At-Risk Users,No Action Needed
3247,Starter,999,0.0139999999999999,Low,At-Risk Users,No Action Needed
3248,Starter,999,0.0,Low,At-Risk Users,No Action Needed
3249,Starter,999,0.3764523809523809,Low,At-Risk Users,No Action Needed
3250,Starter,999,0.4495155122655124,Low,At-Risk Users,No Action Needed
3251,Starter,999,0.1316939226718301,Low,At-Risk Users,No Action Needed
3252,Starter,999,0.3228253968253967,Low,At-Risk Users,No Action Needed
3253,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
3254,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
3255,Starter,999,0.0766666666666666,Low,Normal Users,No Action Needed
3256,Professional,2999,0.0085,Low,Normal Users,No Action Needed
3257,Professional,2999,0.12,Low,At-Risk Users,No Action Needed
3258,Starter,999,0.2737857142857142,Low,Normal Users,No Action Needed
3259,Professional,2999,0.0257142857142857,Low,Normal Users,No Action Needed
3260,Professional,2999,0.21,Low,Normal Users,No Action Needed
3261,Professional,2999,0.01,Low,At-Risk Users,No Action Needed
3262,Professional,2999,0.16,Low,Normal Users,No Action Needed
3263,Starter,999,0.8685476190476191,High,At-Risk Users,Offer 20% Discount
3264,Starter,999,0.7544999999999998,Medium,At-Risk Users,Provide Product Training
3265,Starter,999,0.0123333333333333,Low,At-Risk Users,No Action Needed
3266,Starter,999,0.01,Low,Normal Users,No Action Needed
3267,Professional,2999,0.02,Low,At-Risk Users,No Action Needed
3268,Professional,2999,0.2,Low,Normal Users,No Action Needed
3269,Enterprise,9999,0.0166666666666666,Low,Power Users,Upsell Enterprise Plan
3270,Starter,999,0.3,Low,Normal Users,No Action Needed
3271,Starter,999,0.5594761904761905,Medium,At-Risk Users,Provide Product Training
3272,Starter,999,0.0183333333333333,Low,At-Risk Users,No Action Needed
3273,Starter,999,0.018,Low,Normal Users,No Action Needed
3274,Starter,999,0.3290714285714285,Low,At-Risk Users,No Action Needed
3275,Starter,999,0.0843333333333333,Low,Normal Users,No Action Needed
3276,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3277,Starter,999,0.06,Low,Normal Users,No Action Needed
3278,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3279,Starter,999,0.5304246031746032,Medium,Normal Users,Email Engagement Campaign
3280,Starter,999,0.03,Low,At-Risk Users,No Action Needed
3281,Starter,999,0.015,Low,At-Risk Users,No Action Needed
3282,Starter,999,0.1375476827094473,Low,At-Risk Users,No Action Needed
3283,Professional,2999,0.2716666666666666,Low,At-Risk Users,No Action Needed
3284,Professional,2999,0.0,Low,Normal Users,No Action Needed
3285,Enterprise,9999,0.0143809523809523,Low,Power Users,Upsell Enterprise Plan
3286,Starter,999,0.2193542568542567,Low,At-Risk Users,No Action Needed
3287,Professional,2999,0.0,Low,Normal Users,No Action Needed
3288,Starter,999,0.5114963369963373,Medium,At-Risk Users,Provide Product Training
3289,Starter,999,0.2618095238095237,Low,Normal Users,No Action Needed
3290,Enterprise,9999,0.05,Low,Power Users,Upsell Enterprise Plan
3291,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3292,Starter,999,0.1826251803751803,Low,Normal Users,No Action Needed
3293,Starter,999,0.0,Low,At-Risk Users,No Action Needed
3294,Starter,999,0.4103260905760907,Low,At-Risk Users,No Action Needed
3295,Starter,999,0.4801785714285713,Low,At-Risk Users,No Action Needed
3296,Starter,999,0.128588023088023,Low,At-Risk Users,No Action Needed
3297,Enterprise,9999,0.1426666666666666,Low,Power Users,Upsell Enterprise Plan
3298,Professional,2999,0.76,Medium,Normal Users,Email Engagement Campaign
3299,Starter,999,0.01,Low,Normal Users,No Action Needed
3300,Professional,2999,0.220853896103896,Low,At-Risk Users,No Action Needed
3301,Starter,999,0.3239285714285714,Low,At-Risk Users,No Action Needed
3302,Starter,999,0.0972380952380952,Low,At-Risk Users,No Action Needed
3303,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
3304,Starter,999,0.5249574314574313,Medium,At-Risk Users,Provide Product Training
3305,Professional,2999,0.3372936507936507,Low,At-Risk Users,No Action Needed
3306,Professional,2999,0.3492142857142857,Low,At-Risk Users,No Action Needed
3307,Starter,999,0.1297334054834054,Low,At-Risk Users,No Action Needed
3308,Starter,999,0.1375476827094473,Low,At-Risk Users,No Action Needed
3309,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
3310,Starter,999,0.4103260905760907,Low,At-Risk Users,No Action Needed
3311,Starter,999,0.3570941003441004,Low,At-Risk Users,No Action Needed
3312,Professional,2999,0.6490277777777775,Medium,At-Risk Users,Provide Product Training
3313,Starter,999,0.6719285714285715,Medium,Normal Users,Email Engagement Campaign
3314,Starter,999,0.84,High,At-Risk Users,Offer 20% Discount
3315,Starter,999,0.0,Low,At-Risk Users,No Action Needed
3316,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3317,Starter,999,0.94,High,Normal Users,Offer 20% Discount
3318,Professional,2999,0.0858333333333333,Low,At-Risk Users,No Action Needed
3319,Starter,999,0.3281190476190476,Low,At-Risk Users,No Action Needed
3320,Starter,999,0.1140238095238095,Low,At-Risk Users,No Action Needed
3321,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
3322,Starter,999,0.4436190476190476,Low,At-Risk Users,No Action Needed
3323,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
3324,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3325,Starter,999,0.09,Low,At-Risk Users,No Action Needed
3326,Professional,2999,0.01,Low,Normal Users,No Action Needed
3327,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
3328,Enterprise,9999,0.0,Low,Power Users,Upsell Enterprise Plan
3329,Starter,999,0.0480238095238095,Low,Normal Users,No Action Needed
3330,Enterprise,9999,0.06,Low,Power Users,Upsell Enterprise Plan
3331,Starter,999,0.1762720057720057,Low,At-Risk Users,No Action Needed
3332,Starter,999,0.02,Low,At-Risk Users,No Action Needed
3333,Starter,999,0.2834365079365078,Low,Normal Users,No Action Needed
3334,Starter,999,0.06,Low,At-Risk Users,No Action Needed
3335,Professional,2999,0.0,Low,At-Risk Users,No Action Needed
3336,Professional,2999,0.26,Low,Normal Users,No Action Needed
3337,Starter,999,0.4271666666666667,Low,At-Risk Users,No Action Needed
3338,Professional,2999,0.02,Low,At-Risk Users,No Action Needed
3339,Professional,2999,0.0409999999999999,Low,At-Risk Users,No Action Needed
